,uri,popularity
19339,spotify:track:00hgtJwONC7jG6X0GUMXvv,46
19340,spotify:track:6lZadw4xVrq6bfYmPsNaUC,43
19341,spotify:track:1rWGQYboozi8H7scG68dQR,32
19342,spotify:track:03g7fElHSW3uhrJ09gx6c6,31
19343,spotify:track:08PGrOm3t16PjuW9Llpf0k,31
19344,spotify:track:7dWyBjRr6F6Ap2N6xNNXf2,46
19345,spotify:track:5Aox2oSTTA5jiQjtZZbMZe,33
19346,spotify:track:2bMbJAmzlieRzChjjx4Jtp,43
19347,spotify:track:0PTP53h7PvqEMeGyGClkOk,47
19348,spotify:track:0S8LgLoseDB6W2HWd1ym6P,57
19349,spotify:track:3aVmVbofft5Fzzw9DOfl4H,0
19350,spotify:track:09MzKG7rmAXyQvolg0uvCI,0
19351,spotify:track:2S2j1Z2YWsoy1lrIOLSiDL,0
19352,spotify:track:3hk1pufN9SfVllWZJ2JEMe,45
19353,spotify:track:7IR7GUO0dUyUsBp7BfQ3vJ,54
19354,spotify:track:180mXjN61yhrKhbY2yQc0E,50
19355,spotify:track:5Ijszsp089kQRXHMBClTQd,0
19356,spotify:track:0ml8EENbogTBv1oB7RJHY2,23
19357,spotify:track:4Vw6vIo6SIL0iBKMC4vjis,31
19358,spotify:track:4fRmFVMd0c1SGfzazBJIM8,53
19359,spotify:track:1ofGRTvWKRZCQoM1tvpV9c,23
19360,spotify:track:4ddPowflGDH0ncKJ3wmx4b,45
19361,spotify:track:1A5hKnMkXbY6sWebHyAOET,28
19362,spotify:track:3hH3qkIYqP4I8eTvCgQnee,18
19363,spotify:track:3mbo8Kd5O9LGLzRb2b1BMx,20
19364,spotify:track:0LO0KhXp9vsCaVhLr97gsB,21
19365,spotify:track:6HEOmX84WtfYze5nsh3SsP,23
19366,spotify:track:5jl7mM8tQBXIjpbIQNRaYT,21
19367,spotify:track:71hcx5T6OHNhkh0IPDTiL4,28
19368,spotify:track:3CTJUllVNFhWc8TEawgPsE,39
19369,spotify:track:4QubJQhqir9NKZPvSjAesf,21
19370,spotify:track:2mJWBQuym0pCrYsFMZrosj,19
19371,spotify:track:5KiS8SFnu21xI74mHgfZ3D,53
19372,spotify:track:61ieFsbRbLGvJMVrjPZGIe,0
19373,spotify:track:5FFowl1Ve4S5OehL6OywSg,64
19374,spotify:track:329a9qBXeVyhiPQzNd0klP,40
19375,spotify:track:4kFfFe38CRVnTsakUTL4E4,57
19376,spotify:track:5PLMEgH5yDagvs0zLdDOn9,43
19377,spotify:track:4PMaqWwW6hilTls8202lHE,45
19378,spotify:track:7933jrO54F6kRyJcdLR6JQ,0
19379,spotify:track:1BqJIsOlo8rpm6FJ5N8VtJ,53
19380,spotify:track:61cKoNyxgq4coMLGL2ii4A,47
19381,spotify:track:6UT9IeL2ARMAWe9tv492b7,0
19382,spotify:track:1tGxMQrqJIKT21LzOO03aP,42
19383,spotify:track:48KXO9gBcRTrzWVQx1ET3r,51
19384,spotify:track:42CtnSJ6Ou875imsXrdj9m,38
19385,spotify:track:6DI235reJphp2Sgi72yan1,46
19386,spotify:track:47q8TxNygd1EV89Kq7uwe2,47
19387,spotify:track:50KpZ6oMPMwuOgpAg1bA0K,0
19388,spotify:track:5H5lSYItVK9jPfjGhPDs2b,0
19389,spotify:track:6h32oy7Hw4MODZ6WMQOEp2,0
19390,spotify:track:3Knohqfb9jeYzL6wMZiWLM,60
19391,spotify:track:1UBd7aWHZCz8yirI9KCvAU,58
19392,spotify:track:5GdsFfVUUnRvSk3kXu0P5O,46
19393,spotify:track:6HYCOHzY2xR4W2dOokH3ed,55
19394,spotify:track:1e506jdjy7Tb1HkkOH4pg4,0
19395,spotify:track:0o9ivTBX7mjTnaUYF4Gk6t,63
19396,spotify:track:0kffMnc6Ox5dgTha5i60oK,0
19397,spotify:track:2aVj4gmYaynsaVjqf6TwIh,27
19398,spotify:track:1Y0iQblBDaw2qMutZqGoUH,40
19399,spotify:track:1h8zae131f15DR3nGq1G28,27
19400,spotify:track:1gvKxkEkqfJg7CucINFmJJ,19
19401,spotify:track:6572GZ1TLiZPUkSnP0P8ft,16
19402,spotify:track:3e36kSkv69l8cdtNRpH5RH,0
19403,spotify:track:3ep4oNnGkGnCYNIdEh0aBM,14
19404,spotify:track:2BS15EUXNQfgOeI5CpHucx,35
19405,spotify:track:3JmmaIlJ2xKlI60gqSQVE9,35
19406,spotify:track:3yowm56ant5XMV1X6o71DK,0
19407,spotify:track:6HMvJcdw6qLsyV1b5x29sa,68
19408,spotify:track:0UbHUYfC9nrfWuw0mUYpBD,12
19409,spotify:track:3a4h2Ru5nXlOR3aJu58o11,9
19410,spotify:track:5pybSRL3TtPznqNsw55oRL,0
19411,spotify:track:0iUqUXOK4Fu7PS0JouR1h5,0
19412,spotify:track:4Wdd0VzjgGsb0iCje6wOVf,0
19413,spotify:track:35RHPSPtgfRzRUyzJoEK0m,0
19414,spotify:track:47gT4PQzZ8vyL6WPOsF5pc,0
19415,spotify:track:3WtHBnBuphGybc4ZbOkfBf,0
19416,spotify:track:7qNnzncPrl6osHxzeTYbg8,0
19417,spotify:track:1pNlpisHyqBfLStgeQV79t,0
19418,spotify:track:3kBKe2i29ZZzpDaxFo1oou,0
19419,spotify:track:1Q4iJhYRPgIH6DAkXJ2mDs,0
19420,spotify:track:10Vd9XfmKhtu2cxFTyCnFO,0
19421,spotify:track:59ySDZq9gWEfULZ7vd8wSp,0
19422,spotify:track:408W2a51nGfAzY4AmWbt2H,0
19423,spotify:track:1g25u4zwr8grnAgsHuy1jE,0
19424,spotify:track:6cRCpgttJwiCeEP6RyfXnd,0
19425,spotify:track:3JS6IcNjhDD3ctMiajPmUG,0
19426,spotify:track:35reG60ct9bR0gaTbyPhia,0
19427,spotify:track:0tyMPv98vI7JDMV90Lr9Jy,0
19428,spotify:track:5YVWbcHtp8MBSTM4ZOAGvM,0
19429,spotify:track:3k1FL0wLrpcE0USiC3N7Uh,0
19430,spotify:track:29MdKI3n6qm3BFNhqHi4Dc,0
19431,spotify:track:47wbbr8ySrG84ZKgk1iIzv,0
19432,spotify:track:717bUJgd8ooNLjwNFSSSJP,7
19433,spotify:track:7HCUuV3auBHAC3LkZnkwnp,6
19434,spotify:track:78FeposMYbkB47EalBwkUg,0
19435,spotify:track:2im92XQTgsTlkg1nA4J24B,6
19436,spotify:track:6Eatm588l4FkO2qChOAVIA,10
19437,spotify:track:5npWL5tfuLH1Oye7K0gLMK,19
19438,spotify:track:4erwLrK34oGEj8GaaKwPF9,12
19439,spotify:track:6lJMZcq11Q46Vyh6QpluEV,5
19440,spotify:track:7uj6s6UffjBA4FQlOBLboG,0
19441,spotify:track:6qU1goSyF3QBqi88DwvUHp,5
19442,spotify:track:1TLwpNJJ7r55IlNQxdCHju,9
19443,spotify:track:66GErA9dli1Ot69LDxY2TC,2
19444,spotify:track:0hCS0joLwNPEGQY7x2Szsr,1
19445,spotify:track:2LfPioczcmsxdTpl0P0l1o,0
19446,spotify:track:7sT3Gh4fkXvsRcSeyLaGoD,1
19447,spotify:track:2vVEVRbicYiwMhJcSosYiG,0
19448,spotify:track:0WWje51aWKEuCXsBwHGO5J,3
19449,spotify:track:44qxyhBDugx50HsLJZ90qA,1
19450,spotify:track:4gjxpC3s09YsoOjZFelhZq,2
19451,spotify:track:78p2lUWUPABqD9dpteOp2e,1
19452,spotify:track:29xU1MrjeHkk1JrM24ZLtx,0
19453,spotify:track:6HiCuhOMT1Z4HAWfpu64kR,2
19454,spotify:track:6Gz5BU2LKbb8fSUQyHmm8S,12
19455,spotify:track:5sbnIf8UZTGmo5GB62EcSD,6
19456,spotify:track:1hhGXcIjFaKiq8lJmzDmxw,25
19457,spotify:track:7IWzzk1tAwE47qIAQEc4Mf,12
19458,spotify:track:1ffRRgFiA0uVMHsjR8Ksuf,7
19459,spotify:track:5lbI9jER0f7unshWM3V4Fz,5
19460,spotify:track:6NgMUHtxy8N83QJOvmBBCp,6
19461,spotify:track:5jwAgfXjZ4tm1f3IRpWH0Y,8
19462,spotify:track:2KlVbBHVDyXJQJbQxHXkAK,5
19463,spotify:track:5Lf5qXU6WAntwF6QZv5PiZ,5
19464,spotify:track:3cC4wta3eB0zfOidugpFSc,5
19465,spotify:track:5ti1nvaDCCVCfXgGjmr0Lg,7
19466,spotify:track:07IYom3ORpuD9uMlAtUHFQ,11
19467,spotify:track:7MNwNUBhcZk4pxvLLOQmr6,2
19468,spotify:track:6yb2NwnQKrKPUBzdTCsrIo,6
19469,spotify:track:5iusTRtwefmITJ5XypGDkh,6
19470,spotify:track:0zdJ4mbyGwViAZUcD8p4I5,2
19471,spotify:track:0P9szmNaMac5DS9JFTAtMq,2
19472,spotify:track:3KLz2jVYxEvFOXXf3mkUry,3
19473,spotify:track:4NuWipK2IoWVkatkNIYvTP,2
19474,spotify:track:4uErsVfX56dvv9Sfggj6MF,1
19475,spotify:track:0gmeEAGM037Vi9JHiMi0mz,31
19476,spotify:track:4eo94bSYxu6DpHNFy5t5Nx,30
19477,spotify:track:3tSw3g3x1NABEeXTyyHpBH,12
19478,spotify:track:5E6dDfNA1zpnRlENsFGxMN,22
19479,spotify:track:5y4iu0nMND7zo9RrC3DyUI,18
19480,spotify:track:02mVOumORPap7T7vXQVsnk,16
19481,spotify:track:6wzsaAZE28jEuIJxWyHZzL,12
19482,spotify:track:4XXxODo8FaQdRwH0oQIglo,14
19483,spotify:track:7qfDbuvLJuIM48kBAbT3jg,10
19484,spotify:track:3yRsxoLfd5UBLb6TLsSMaU,16
19485,spotify:track:0wmlo7aL8mlGRzLuC10rhb,34
19486,spotify:track:0kW9JFF0P9omIuQflSwmkk,14
19487,spotify:track:66t1u4HwUcx8VuMqLHBWby,8
19488,spotify:track:4gAduVa6KjfXdVNBlcTpvk,12
19489,spotify:track:0MuQ36mi4TGzASG4mqkG3H,5
19490,spotify:track:2MNhHpqoL4GGDpH0zqc59n,9
19491,spotify:track:0dr0lfwrUjGwyHeQ04KUhX,10
19492,spotify:track:46BTphMQ0MGgqRRBlEzUs7,6
19493,spotify:track:4ps6pYyPRyYFwuL7gkZFQ7,6
19494,spotify:track:438pDeitzDDEtunOhnmDEp,12
19495,spotify:track:4uos73IWZZa9HJ972p9Gku,5
19496,spotify:track:0DQzFXzf7J3kzVTnegMjeE,4
19497,spotify:track:2Nn0llDEauSVLkBkxV7SVb,12
19498,spotify:track:1VD0X6ymgYc4bvYUHDfVuT,0
19499,spotify:track:66OdinUIBbGYVNtjW3S5WQ,0
19500,spotify:track:5YgneDKJXyjL35WQ60LoXt,0
19501,spotify:track:78NoFzoarfGghgX1ONqrhE,0
19502,spotify:track:0SmQlXJaggMxGS7oQSIKgV,0
19503,spotify:track:58ITgmXtA0jshJCn6h0Rgy,0
19504,spotify:track:5pi4fQgSo7EoFSUqciEUbT,0
19505,spotify:track:7KGoCQTPqna684xgd2D9Th,0
19506,spotify:track:0MiX0DUvJlnUr9l4rT9REC,0
19507,spotify:track:7b7CXGsXolkOFZPvjdDkvp,0
19508,spotify:track:74w6ussB9QVgQaoMYiZ0ak,0
19509,spotify:track:55F3PibHgY3QfvOLK9Ya5v,0
19510,spotify:track:49TOJQPrJvBjk588YJozEB,0
19511,spotify:track:4cWwkJxCz6Xu0gOkvbTadt,23
19512,spotify:track:7zz1drChhd4hQBiGSnLRBZ,0
19513,spotify:track:54bwNZee2aXYU3IhmqnrTi,0
19514,spotify:track:2mt69OC90bvW7y5fM9wYXO,0
19515,spotify:track:3h9OxvHWsKFspA5sqY6VmQ,0
19516,spotify:track:3ZD5EEWmD4Hn0DUkd8j8dm,0
19517,spotify:track:1I2P96M4RU8DBJUVYCsGqD,0
19518,spotify:track:1jMp4hooxTlZFnRegBShOr,0
19519,spotify:track:5Y2Ka0oeyGO1H2jTqI2ERs,0
19520,spotify:track:5X07UeVjfoYJWiwsNYs15y,0
19521,spotify:track:4PUdr69uSB2gRTAFKckIqz,0
19522,spotify:track:7o9ZrcvgUx1mN38Mi4UVhg,0
19523,spotify:track:6GeFEV4u94uXiWa3b00lar,0
19524,spotify:track:53znNLtAB37eBOiCZ0pHTh,33
19525,spotify:track:5N2PSiyIJWZBxKeSQ1bU6w,1
19526,spotify:track:0eWKv5AEMlJNvhej697lq2,15
19527,spotify:track:6VYeC4SqVZ73LtHgQ5dR6l,30
19528,spotify:track:0EdYabNlaGu7UhzESy22yJ,2
19529,spotify:track:64kdhP66AYQNMIliCF1fZl,1
19530,spotify:track:6l5jJJ69RftlJCnYTJZ2uM,2
19531,spotify:track:76q1CG9jI1aNJ23nE6TV9f,1
19532,spotify:track:3dzCxdYjKm6ryLoZsRhpJS,0
19533,spotify:track:1gfDBEx1iPQoP5XuaffpfP,1
19534,spotify:track:1RJEvXmSJA0etum39ZTr2D,2
19535,spotify:track:6NcRe5fJM5vqy9IjbSz6vl,0
19536,spotify:track:54vPpXqfxOuFq9tAwrOq16,1
19537,spotify:track:3NK5ac9dl9nqvMN9LggwX3,1
19538,spotify:track:68yqiuPVxrT9OySWFDwDDd,51
19539,spotify:track:7uSZPbd8DxdkmSauCKnITY,61
19540,spotify:track:1gqYoOzugxXElvdFM19Y7F,31
19541,spotify:track:2eFxaSHpZcJiwKlUpHqtLp,0
19542,spotify:track:3OG7uYLWVPG8HoS2fIJYA1,33
19543,spotify:track:15MAxhNMTuaddCFWhIWJTA,0
19544,spotify:track:4HN5KZp3L6XjXxlVFMZDYK,0
19545,spotify:track:2SrvRFcgZfIhoRBkdDtUfv,2
19546,spotify:track:61Z4raXTB6KN9kwbYTN6Th,37
19547,spotify:track:7IegIKbRwa0QRLaVQiWLnY,0
19548,spotify:track:7bN6psnpAgtMFuxVIHMXke,19
19549,spotify:track:0PB59W8aC4UodGSf4GmG5x,0
19550,spotify:track:5b93ExHMimxq1QtCC0BZMg,0
19551,spotify:track:0ARdUFG6P2HR1mQvFoBJmq,31
19552,spotify:track:5XzzxwMMo5OwPbt8LRjGBU,0
19553,spotify:track:0UyHewn9Z5ouITrcEEHld9,0
19554,spotify:track:6l3hIzPpWXFckERW2RKd2e,0
19555,spotify:track:39yDIZ5WpcwkFyjpO8SN1d,0
19556,spotify:track:0kVspKnBcRkoPMbEzrmiav,0
19557,spotify:track:7xMmjUm5gb3q9g4q2bPfxm,25
19558,spotify:track:3Q434tG4MdftCIgsYP0xQa,36
19559,spotify:track:7yLdsSgvUrUXlSlpfBuoCA,0
19560,spotify:track:38VGICwO8O0ud7LsxgbEmf,23
19561,spotify:track:4QQwRvxqWXHxWJ2nISO56T,13
19562,spotify:track:7lYbLtqdpNInA2F16OMmOq,32
19563,spotify:track:0xXQknl1HA6xXlfYSbDWl6,25
19564,spotify:track:1E0EOstQRm7YMhFpmDJzaB,57
19565,spotify:track:1P2ZlB5qgJFirSoYqDlkkb,36
19566,spotify:track:3ndATDx9ELrsbsHdQpAyQ5,0
19567,spotify:track:3CZi28OKRaYenrbCyp9Tws,26
19568,spotify:track:5xCkjdBL9jWykDmwIQRzFE,39
19569,spotify:track:0ZCWI7jNPoAyDM4xc8facD,29
19570,spotify:track:1WZFduS35Z3BXWg3hLAqdv,0
19571,spotify:track:51586Bk1HCTnlb2qi1k8g1,42
19572,spotify:track:6WJU4LwHXDO3kEMlqtcoWG,0
19573,spotify:track:1hgVBq83CWNGuNLmkSGO2C,43
19574,spotify:track:5HYwRSalrvZC7ZTT8BuDR7,48
19575,spotify:track:58wkjIHBgV2P9PDe2bHENf,28
19576,spotify:track:2UroOeMz5RT0ifqtHuQQ2k,0
19577,spotify:track:3nKx86fcs8MYMydill0Sya,48
19578,spotify:track:2TeHsgihhpRsM6KZt5KZss,42
19579,spotify:track:2UOBzkmUGkI0zaCPG0MnJH,18
19580,spotify:track:74ndF9FOuzDY93Vv6Vtgfh,31
19581,spotify:track:2HRUXHeocdfjed24U2lYa1,29
19582,spotify:track:0cer0NkSSc2fzZ00QS9QBW,27
19583,spotify:track:2XenrAZxEiOYbGrcoaoSN1,0
19584,spotify:track:6obKvh06VvBZP98oqU6YR7,0
19585,spotify:track:2Z2GrBnxHZbn9qhhSqMXaW,27
19586,spotify:track:3Nx6ascmxa65nVyXeun7Ya,39
19587,spotify:track:3Rzc9pEQC5AbkezE9t0Atx,22
19588,spotify:track:17YuXw2ScwLLL1sUrRKhoW,54
19589,spotify:track:7DT8GwyRKluJhnl0BEOUA2,42
19590,spotify:track:0rM7aAHE16zBRXvuOrvGdh,0
19591,spotify:track:5yfHDmZHjMw2gLjbghG90V,58
19592,spotify:track:2afK7FH9DWHYMqltxqf7IT,52
19593,spotify:track:4aJnMRNeuDZSQN7FaSNGtM,61
19594,spotify:track:3Np3DKcOQuraKONOVVMxGJ,0
19595,spotify:track:0ezYfia6TX5TpIPpI5U7MF,0
19596,spotify:track:5MChi9fdCbTIWDJPPUuuW6,65
19597,spotify:track:3ipwa1I4I5IZ1RKrxsxBhl,40
19598,spotify:track:6ia0mTRwKmA5aFm3yLahv0,41
19599,spotify:track:5OSfNiCjhetDY03rbvN5dt,44
19600,spotify:track:3MUr32NXC2wO7v5iFrluiC,0
19601,spotify:track:6CTYsei8EUdOwtV2443BqZ,0
19602,spotify:track:6SXklH0QcLPSWKDs1bpcyb,40
19603,spotify:track:063vnKUM9woKyTGWTF30Nb,0
19604,spotify:track:4UvGBQU3zPO5IcagzHDIxS,14
19605,spotify:track:1D5KGnmQNMizkBx01eu1PN,27
19606,spotify:track:7axS7LTdvIzvG9qg2Ya4Gd,25
19607,spotify:track:26badmf9yHQQOXnhaDALhC,35
19608,spotify:track:2qyhy9ndo8tTGMzXeHTisR,56
19609,spotify:track:0qWPhodGwXmOlok9KLOkjD,0
19610,spotify:track:0q6oBsYK7X57WxjmpZRTZv,37
19611,spotify:track:7ydeKIGuAdxqkp7OsWGZx6,0
19612,spotify:track:1OjmLuc3Kf34WcEAasCjsO,48
19613,spotify:track:6aBFjYfhZrgJtxiKaip1BH,48
19614,spotify:track:2kYf8lZWXI4Ajd7ZhVhKhu,0
19615,spotify:track:1lWc9PD3to48qft1EPnJgQ,42
19616,spotify:track:01ADMjKzsqzXYN7Ddtu1cl,0
19617,spotify:track:0FuvuvXLOzo7GgFrOcoRM4,40
19618,spotify:track:0zG9M0rfjwe9gwsaQXN071,0
19619,spotify:track:3iBce16dn9N5Cx1VikekLv,29
19620,spotify:track:72svLiYZ4D14ryt056I66v,53
19621,spotify:track:1sP3WrXSr0g2A0VIKfn6Uu,40
19622,spotify:track:49xNQViVNGTnpNjTYSrw4V,39
19623,spotify:track:7GPstnufSTScEaw9dMxO9H,64
19624,spotify:track:1cYx9doW05Lga1jB2gnIUB,0
19625,spotify:track:1uAIBrq8rNTHIwzJtmAFsq,0
19626,spotify:track:6lbFEBQz8jYuwsDY1LYEuD,0
19627,spotify:track:63pIhvnCu1lUAVWiJMbmah,29
19628,spotify:track:3reay7NBijCy7n8xVLpDL8,54
19629,spotify:track:4E58fGVDk1d0DHUHLIrOoh,38
19630,spotify:track:6Hx7kdHB9kGdxnw2EwSx2V,61
19631,spotify:track:7BhtNdWEvpx4n1vbqLrS93,39
19632,spotify:track:1060gzllf4b0UETAXisR5l,62
19633,spotify:track:3MjrueDQKVr6xDDseZwhEd,67
19634,spotify:track:1LbwMX3159t6QxG3u7DRWe,59
19635,spotify:track:51txLjbvSBRvtxjCjAFLkM,56
19636,spotify:track:1INksmStBpxdNlBzwGUvsg,62
19637,spotify:track:5fpj84RsT9cOTfWUCxBTXu,60
19638,spotify:track:5Q6BEkgHxYuEJmHidFLy9L,53
19639,spotify:track:01VXGDL8Ox3SWmvM8ZyvSB,47
19640,spotify:track:5rG1DBzmguHh93u0HdaWsB,49
19641,spotify:track:4xwqoPbI4OWbDiAVNg6ob8,51
19642,spotify:track:2QilECqmzYBoI6yS5D8ftS,47
19643,spotify:track:4ABEsiUE6jT9mNyu63KDQv,0
19644,spotify:track:28QldsVp9RUVLvxfYrGYCL,0
19645,spotify:track:7JIV9UYKpti5xWgq6lfNNJ,43
19646,spotify:track:6NxkpxmxVKrljCGs24qrf2,0
19647,spotify:track:1oryhqQ4hxJzT5TfKGQTCc,37
19648,spotify:track:4suro37tLa677NBVKNPVHN,33
19649,spotify:track:1ZnIS5sO40hECBKRH8tK7D,33
19650,spotify:track:0MBsq3AT6XATaik8obVPiH,30
19651,spotify:track:3d8jw3jjha7d7caziZYCuW,21
19652,spotify:track:07qJ1H9vQMFOS35cv2mntD,29
19653,spotify:track:0ULp0YMrbgkFPyMTJQlJLZ,21
19654,spotify:track:7kpafSrf0xBPFSyR1AziSO,29
19655,spotify:track:3kp0xPz1N4HmNzLvcVQ4mp,36
19656,spotify:track:52gafl26su7UNc3qIsUM4A,32
19657,spotify:track:7dWKEpQvhLoMbydgwhFDed,51
19658,spotify:track:2ifQ2wNr7zkFjf2dL52YSf,35
19659,spotify:track:6APnYxfLzIg2cejA3v2ljy,53
19660,spotify:track:5JqXtvd8bAyyPTjaK6cSDH,53
19661,spotify:track:7mlJpcVvVRzgGwkL3GUgY3,45
19662,spotify:track:2fj2N0pJtfVcs5eKX3kxUZ,0
19663,spotify:track:2HMUgUyUJuaQuFLIcp1lmA,0
19664,spotify:track:6qJctjtv84ecgjoMPMPUwk,0
19665,spotify:track:6Aut4PduGOIldzdKdLUkgV,0
19666,spotify:track:4qMexbk0E09IISFzSRdrA7,0
19667,spotify:track:4b4D7qGUL0nuimkQsUzOYx,0
19668,spotify:track:11miTF6mWCpzFnf1m2VFVs,0
19669,spotify:track:7FJCLWS8BDuSkA6aPiZUfF,0
19670,spotify:track:3EytfC22ikoXM921cJbejn,55
19671,spotify:track:4U9arGcc4ATa7shChhLQP0,0
19672,spotify:track:51u7yLW7hAKJiD8U8ISJu7,0
19673,spotify:track:51XZD1FCrWyU3dDWJH4nzb,63
19674,spotify:track:163F4SPkExGwITk7VKz5sp,47
19675,spotify:track:3KEBA72D5X44a4FodWX5To,31
19676,spotify:track:2X0XfDwZ6IsOVL1BRuZe86,27
19677,spotify:track:6Rpp0HMWpLvi9jBiwYngCZ,25
19678,spotify:track:16kix81rfWwHm0wtoDBtPi,35
19679,spotify:track:0QtdMSIQGuJrrTEuFkhWzI,0
19680,spotify:track:7x52042XQY5dhXkrzY5xHF,0
19681,spotify:track:7cFWIFcmVcYaWPfMC0cyC0,0
19682,spotify:track:0gqn8B64OiYqMB8yRC8Dsh,0
19683,spotify:track:2aeGTGMoYUMRAvpFdJuaJA,0
19684,spotify:track:5KymUSyAVfgyXW1XPObBXp,0
19685,spotify:track:7LxsehOTDXTpsuWAMWXe9o,44
19686,spotify:track:4hYI8nymxxb6VjmIBi5Agx,50
19687,spotify:track:7yPtjVIw1fQ86Pug1Tuzbd,58
19688,spotify:track:040PVy5Qjz6z4IAvsLbXbn,48
19689,spotify:track:03rha44BAgbLeccPPL3a6h,25
19690,spotify:track:6FxCPvx8Ovm9y77DO6vuy5,38
19691,spotify:track:2jGLXDzn8iQxnRCaYg6JvF,0
19692,spotify:track:11Hq1xTlR8Bgm3Pgv9EqGs,60
19693,spotify:track:5MNkMPDxNoQCILLPJw4XAB,51
19694,spotify:track:0pGdmGx8l6OkT3FGgudLUr,61
19695,spotify:track:7FOJKfiyl1tegmYRqs7AuZ,63
19696,spotify:track:0i9l2Knt42NoyU7z1GZeSX,50
19697,spotify:track:71Q4Y903iRIPDZMZMfcFJr,50
19698,spotify:track:6Z8bwTp3CPk8fAomqEJZHc,24
19699,spotify:track:0akI8fAlMciNs2h7j7lnL0,23
19700,spotify:track:0chxAqlZXGnUd691QrIkIR,59
19701,spotify:track:6JFc0YHtb1jUwG1ddn4dEB,45
19702,spotify:track:3OkcP5NtsH1fA1U3rqWe7D,35
19703,spotify:track:3Owm4uCMV4c56XoyERMMBD,35
19704,spotify:track:3MkH25XC1IG5hkyM9wVfcW,35
19705,spotify:track:7fiR7i18z8heNOoHmCXoWL,32
19706,spotify:track:7quuHVfah2nh53Iu3HFyzg,31
19707,spotify:track:3xl8uDwztY8DqbeDzER0sx,30
19708,spotify:track:2FH6qA9TMiGubPh26WrG6s,30
19709,spotify:track:49d4gnH8yTTLt6oe0trEJQ,29
19710,spotify:track:7H819kvtogxVpKDFplUFKc,30
19711,spotify:track:0PkiYUFuSKgihrkNyi9VuC,30
19712,spotify:track:34cEIGilvQWOk3Zsg4XTSi,29
19713,spotify:track:2hiUXM7fgxjlyj9XnIfF2t,29
19714,spotify:track:6Q3zzhkQ4gD1iPl3kjbkDq,29
19715,spotify:track:3a3wPExy9SgnY0DIu8alT7,30
19716,spotify:track:1fnuyUQC4OLHLjapBWKeKv,27
19717,spotify:track:25jQYsqrFzLkEoDK52VLtl,29
19718,spotify:track:05BZqk1isq8JZfyqwfc87U,40
19719,spotify:track:3zRu00bGoy56lXFGNipYdm,29
19720,spotify:track:7A5CPFkM0myghMXX29mgrP,26
19721,spotify:track:5iEyiPmRKlEvoPlGVDX8f3,26
19722,spotify:track:2mUUSEtQVHL1mMuYsxTPoq,33
19723,spotify:track:1OyVA2U3bi8EREQckwDMtv,34
19724,spotify:track:3BGBxR5E7RFefnnGwKgpkV,44
19725,spotify:track:6HwZ5QhIsaR23NvQ0QW2l3,43
19726,spotify:track:6rnO4Hu53CvH0TqIshcjfn,42
19727,spotify:track:1ukSyXwTn2Z9pG61Z6wjBB,43
19728,spotify:track:4dmNU5m0Hpwpv03q5xHdqO,39
19729,spotify:track:5CvOuxqN4YrjVshv6eh7JA,40
19730,spotify:track:3NWriGPDUHUhZSbtDj2rMd,46
19731,spotify:track:5GpIdvWIis2wjNz8kGwQMw,40
19732,spotify:track:2vt1kHKfCmatsg32w3Wuko,41
19733,spotify:track:6pL6TOmzoMq6ckBFGTaAT5,46
19734,spotify:track:0PXH84vcGY9no7JP9XiUG8,38
19735,spotify:track:7wuiaHqdjfNtNRjaU1tBpv,38
19736,spotify:track:5lCUow4fyMDGN6YKc9OwLe,40
19737,spotify:track:6WvEUY6nvxymrVv87JMJIh,42
19738,spotify:track:02JHs4dLIRc3n2mxrJZDtA,40
19739,spotify:track:2QEBPtzK7dnGn7kHf2wvKk,41
19740,spotify:track:0oDIAcZEMg1W7SDBUot8XB,40
19741,spotify:track:4zV4YHkOqRMZQUoQaO6bfm,37
19742,spotify:track:7ET8SvWR236YP3JaxPWKir,37
19743,spotify:track:3H9we8cNlDVPQeTyoZSLVQ,37
19744,spotify:track:0PO5Xtyi2pdyn18FnKLOf5,37
19745,spotify:track:4ToiGG5wFUvMoyagAGB7St,36
19746,spotify:track:4ERPTflJDoXxUb2lg51gp7,37
19747,spotify:track:6GjYRXGmP1CQrAb9ORvaFV,49
19748,spotify:track:66naqaVKrmtVHt1TONCfk3,6
19749,spotify:track:337IyICya9hN6BR6pxxAM8,44
19750,spotify:track:4SoKhHMopURSMWCTkVriGl,0
19751,spotify:track:2qoZNAP3JLyIOtbsPtBjvV,0
19752,spotify:track:0PkjYyG4iTjzZFMX8MmoUZ,0
19753,spotify:track:3EfX8yc6nG0fcbaH7BADXM,56
19754,spotify:track:7n7VsX3sv66znBwA8b5uhp,73
19755,spotify:track:2oGvqT9Lvi7ahEi4H5Glvg,32
19756,spotify:track:0hvN2v6fAcB6xWyW7UaooA,53
19757,spotify:track:47X9nPgLBHEGts5tFwpF6S,0
19758,spotify:track:1Db7Wb6zv52bo0zofQ6V8x,31
19759,spotify:track:3OnZDfpaIbb2dBCCHtoYSX,50
19760,spotify:track:1qSBHo7rjtqYdd0XJB8ngq,50
19761,spotify:track:3C50CYQ2uFnDCF0h1t2xc5,37
19762,spotify:track:2g68J1eIHfkpdxzUuiKa6t,32
19763,spotify:track:4DpgCP5G7pI13b6VUxUTjK,37
19764,spotify:track:3vEqfGwQpw1pPFTzfVyUsw,35
